Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-03-27,2018,3,27,Tuesday,12,2018-12,266.17,266.77,258.84,260.6,129941400,234.42,-0.017011810325074928,243.21857142857144,245.007
2018-03-28,2018,3,28,Wednesday,12,2018-12,260.75,262.64,258.58,259.83,146452300,233.72,-0.002954745969176553,242.37142857142857,244.7184
2018-03-29,2018,3,29,Thursday,12,2018-12,261.12,265.26,259.84,263.15,111601600,236.71,0.012777341562172362,241.43285714285713,244.44240000000002
2018-04-02,2018,4,2,Monday,13,2018-13,262.55,263.13,254.67,257.47,186286300,231.6,-0.021584388487019712,240.15142857142857,244.07260000000002
2018-04-03,2018,4,3,Tuesday,13,2018-13,258.87,261.31,256.84,260.77,119956900,234.57,0.012817112199688285,239.19785714285715,243.73940000000002
2018-04-04,2018,4,4,Wednesday,13,2018-13,256.75,264.36,256.6,263.56,123715300,237.08,0.010698986161565616,238.5142857142857,243.4156
2018-04-05,2018,4,5,Thursday,13,2018-13,265.55,266.64,264.32,265.64,82652600,238.95,0.007892071937110057,237.9835714285714,243.1184
2018-04-06,2018,4,6,Friday,13,2018-13,263.42,265.11,258.0,259.72,179521200,233.63,-0.022285960556860718,237.05357142857142,242.7168
2018-04-09,2018,4,9,Monday,14,2018-14,261.37,264.84,259.94,261.0,105442900,234.78,0.004928330628500177,236.44428571428574,242.33599999999998
2018-04-10,2018,4,10,Tuesday,14,2018-14,264.27,266.04,262.98,265.15,103529000,238.51,0.015900292214103606,236.07142857142858,241.97099999999998
2018-04-11,2018,4,11,Wednesday,14,2018-14,263.47,265.64,263.39,263.76,91140200,237.26,-0.005242029796235226,235.64285714285714,241.615
2018-04-12,2018,4,12,Thursday,14,2018-14,265.26,267.0,265.06,265.93,68890500,239.21,0.008227072685563108,235.78785714285715,241.3504
2018-04-13,2018,4,13,Friday,14,2018-14,267.41,267.54,264.01,265.15,85079200,238.51,-0.0029332868447076166,236.2442857142857,241.06920000000002
2018-04-16,2018,4,16,Monday,15,2018-15,267.0,268.2,266.07,267.33,63405300,240.47,0.008221755683972987,236.38714285714286,240.833
2018-04-17,2018,4,17,Tuesday,15,2018-15,269.33,270.87,268.75,270.19,64682000,243.04,0.010698511537371669,237.00285714285715,240.75799999999998
2018-04-18,2018,4,18,Wednesday,15,2018-15,270.69,271.3,269.87,270.39,57303900,243.22,0.0007402647587577693,237.68142857142857,240.893
2018-04-19,2018,4,19,Thursday,15,2018-15,269.65,269.88,267.72,268.89,77655900,241.87,-0.005547345537694315,238.04999999999998,240.908
2018-04-20,2018,4,20,Friday,15,2018-15,268.81,269.06,265.61,266.61,99953100,239.82,-0.008479790999587955,238.63714285714286,240.90800000000002
2018-04-23,2018,4,23,Monday,16,2018-16,267.26,267.89,265.35,266.57,65558000,239.79,-0.00014958292069722212,239.01,241.08739999999997
2018-04-24,2018,4,24,Tuesday,16,2018-16,267.73,267.98,261.28,262.98,112885500,236.56,-0.013467467751817397,238.97285714285712,241.13279999999997
2018-04-25,2018,4,25,Wednesday,16,2018-16,262.91,264.13,260.85,263.63,103840900,237.14,0.00247157865160319,238.84357142857147,241.121
2018-04-26,2018,4,26,Thursday,16,2018-16,264.79,267.25,264.29,266.31,67731900,239.55,0.010165838725609833,239.26642857142858,241.1456
2018-04-27,2018,4,27,Friday,16,2018-16,267.0,267.34,265.5,266.56,57053600,239.78,0.000938573591080738,239.62357142857144,241.1104
2018-04-30,2018,4,30,Monday,17,2018-17,267.26,267.89,264.43,264.51,82182300,237.93,-0.007690486690607012,239.58214285714286,240.9766
2018-05-01,2018,5,1,Tuesday,17,2018-17,263.87,265.1,262.11,264.98,74203400,238.36,0.001777116123582001,239.66071428571428,240.85
2018-05-02,2018,5,2,Wednesday,17,2018-17,264.76,265.68,262.76,263.2,86368900,236.76,-0.006717644353557928,239.48571428571427,240.722
2018-05-03,2018,5,3,Thursday,17,2018-17,262.26,263.36,259.05,262.62,136311500,236.23,-0.0022035295658370257,239.32285714285715,240.6076
2018-05-04,2018,5,4,Friday,17,2018-17,261.52,266.79,261.15,266.02,91222100,239.29,0.012946018124735392,239.23857142857142,240.5482
2018-05-07,2018,5,7,Monday,18,2018-18,266.89,268.02,266.11,266.92,55304900,240.1,0.003383569734299652,239.0285714285714,240.42780000000002
2018-05-08,2018,5,8,Tuesday,18,2018-18,266.5,267.33,265.15,266.92,67499200,240.1,0.0,238.8057142857143,240.25019999999998
2018-05-09,2018,5,9,Wednesday,18,2018-18,267.68,269.87,267.09,269.5,59666100,242.42,0.009665837025452761,238.845,240.1812
2018-05-10,2018,5,10,Thursday,18,2018-18,270.34,272.39,270.22,272.02,72063900,244.69,0.009350548053424168,239.19285714285712,240.20739999999998
2018-05-11,2018,5,11,Friday,18,2018-18,272.16,273.15,271.58,272.85,59871500,245.44,0.0030509541457650613,239.59642857142856,240.31939999999997
2018-05-14,2018,5,14,Monday,19,2018-19,273.34,274.08,272.36,272.98,54790600,245.55,0.0004765341290449143,240.23857142857145,240.40879999999999
2018-05-15,2018,5,15,Tuesday,19,2018-19,271.59,271.61,270.03,271.1,87036100,243.86,-0.006886786232915054,240.71857142857144,240.4086
2018-05-16,2018,5,16,Wednesday,19,2018-19,271.14,272.76,271.11,272.24,53942600,244.89,0.004205113951673889,241.1,240.4168
2018-05-17,2018,5,17,Thursday,19,2018-19,271.94,273.23,271.13,272.01,56536400,244.68,-0.0008447288966695332,241.45,240.4226
2018-05-18,2018,5,18,Friday,19,2018-19,271.62,272.03,270.93,271.33,64368000,244.07,-0.0024999097308520124,241.88857142857142,240.39239999999998
2018-05-21,2018,5,21,Monday,20,2018-20,273.01,273.98,272.57,273.37,58025900,245.9,0.007518274752345899,242.42714285714285,240.31339999999997
2018-05-22,2018,5,22,Tuesday,20,2018-20,273.96,274.25,272.24,272.61,52966400,245.22,-0.002780110066371355,243.03142857142856,240.227
2018-05-23,2018,5,23,Wednesday,20,2018-20,271.17,273.39,270.99,273.36,64694200,245.89,0.00275114795542164,243.72142857142856,240.1864
2018-05-24,2018,5,24,Thursday,20,2018-20,272.91,273.22,270.78,272.8,76043800,245.39,-0.00204828321313133,244.15714285714287,240.16119999999998
2018-05-25,2018,5,25,Friday,20,2018-20,272.15,272.86,271.58,272.15,56374800,244.81,-0.002382422381463578,244.49357142857144,240.1298
2018-05-29,2018,5,29,Tuesday,21,2018-21,270.31,271.17,267.76,269.02,115908600,241.99,-0.011501569126751043,244.6285714285714,240.0366
2018-05-30,2018,5,30,Wednesday,21,2018-21,270.5,273.11,270.42,272.61,69678400,245.22,0.013344758942967161,244.82857142857145,240.07479999999998
2018-05-31,2018,5,31,Thursday,21,2018-21,272.15,272.49,270.26,270.94,93519900,243.72,-0.006125789057956577,244.7592857142857,240.07460000000003
2018-06-01,2018,6,1,Friday,21,2018-21,272.41,273.94,272.33,273.6,71258400,246.11,0.009817809582840287,244.80714285714288,240.1316
2018-06-04,2018,6,4,Monday,22,2018-22,274.53,275.19,274.26,274.9,45385200,247.28,0.004751222215381601,244.93071428571426,240.33360000000002
2018-06-05,2018,6,5,Tuesday,22,2018-22,275.05,275.53,274.18,275.1,51135000,247.46,0.0007275814393239433,245.18785714285713,240.64039999999997
2018-06-06,2018,6,6,Wednesday,22,2018-22,275.79,277.52,275.09,277.4,62732200,249.53,0.008360455721482252,245.5192857142857,240.8616
2018-06-07,2018,6,7,Thursday,22,2018-22,277.95,278.28,276.34,277.37,72969400,249.5,-0.00010799160502861227,245.86357142857145,241.1632
2018-06-08,2018,6,8,Friday,22,2018-22,276.85,278.25,276.66,278.19,72139700,250.24,0.002956513028245844,246.3042857142857,241.49360000000001
2018-06-11,2018,6,11,Monday,23,2018-23,278.44,279.37,278.31,278.56,58892500,250.57,0.0013298413995377345,246.63785714285714,241.77079999999998
2018-06-12,2018,6,12,Tuesday,23,2018-23,279.03,279.33,278.19,278.92,72329000,250.9,0.0012923294686255637,247.04357142857143,242.15679999999998
2018-06-13,2018,6,13,Wednesday,23,2018-23,279.19,279.48,277.8,278.03,79070600,250.1,-0.0031906500203646715,247.34428571428572,242.46739999999997
2018-06-14,2018,6,14,Thursday,23,2018-23,279.01,279.33,278.06,278.73,77097600,250.73,0.0025175305248212876,247.72571428571428,242.74040000000002
2018-06-15,2018,6,15,Friday,23,2018-23,276.6,277.51,275.35,277.13,120041600,250.41,-0.0012760223012694416,248.12571428571428,242.9696
2018-06-18,2018,6,18,Monday,24,2018-24,275.49,276.7,274.95,276.56,52917600,249.89,-0.0020566630129226215,248.69000000000003,243.2948
2018-06-19,2018,6,19,Tuesday,24,2018-24,274.0,275.75,273.53,275.5,97531500,248.93,-0.003832797016122713,248.95499999999998,243.57780000000002
2018-06-20,2018,6,20,Wednesday,24,2018-24,276.27,276.72,275.59,275.97,53785500,249.36,0.001706014768625197,249.35785714285717,243.7948
2018-06-21,2018,6,21,Thursday,24,2018-24,275.96,275.98,273.68,274.24,71061400,247.79,-0.006268741728305827,249.47785714285715,244.0054
2018-06-22,2018,6,22,Friday,24,2018-24,275.66,275.79,274.49,274.74,54898500,248.25,0.0018232779432632018,249.5471428571429,244.18619999999999
2018-06-25,2018,6,25,Monday,25,2018-25,273.44,273.62,269.1,271.0,137854200,244.87,-0.013613032654289037,249.36214285714286,244.31339999999997
2018-06-26,2018,6,26,Tuesday,25,2018-25,271.64,272.56,270.79,271.6,68547400,245.41,0.0022142914962022253,249.06785714285712,244.4122
2018-06-27,2018,6,27,Wednesday,25,2018-25,272.26,273.87,269.18,269.35,105110700,243.38,-0.008284345591227593,248.63071428571428,244.419
2018-06-28,2018,6,28,Thursday,25,2018-25,269.29,271.75,268.49,270.89,76650500,244.77,0.005717539839046992,248.24,244.45
2018-06-29,2018,6,29,Friday,25,2018-25,272.12,273.66,271.15,271.28,97592500,245.12,0.0014396803303722283,247.85071428571428,244.515
2018-07-02,2018,7,2,Monday,26,2018-26,269.51,272.04,269.24,271.86,63554800,245.64,0.0021378653281172166,247.475,244.63139999999999
2018-07-03,2018,7,3,Tuesday,26,2018-26,272.87,272.98,270.42,270.9,42187100,244.78,-0.003531261115167439,247.095,244.7312
2018-07-05,2018,7,5,Thursday,26,2018-26,272.17,273.18,270.96,273.11,56925900,246.77,0.008158200683844763,246.81214285714285,244.93540000000002
2018-07-06,2018,7,6,Friday,26,2018-26,273.14,275.84,272.71,275.42,66493700,248.86,0.008457988708130193,246.70142857142858,245.1698
2018-07-09,2018,7,9,Monday,27,2018-27,276.55,277.96,276.5,277.9,50550400,251.1,0.009004489951382366,246.78785714285712,245.4008
2018-07-10,2018,7,10,Tuesday,27,2018-27,278.41,279.01,278.08,278.9,51966800,252.0,0.003598286721116395,247.00714285714284,245.64520000000002
2018-07-11,2018,7,11,Wednesday,27,2018-27,277.15,278.04,276.52,276.86,77054700,250.16,-0.00731451576133979,247.0642857142857,245.8898
2018-07-12,2018,7,12,Thursday,27,2018-27,278.28,279.43,277.6,279.37,60124700,252.43,0.009066168648327988,247.3957142857143,246.1712
2018-07-13,2018,7,13,Friday,27,2018-27,279.17,279.93,278.66,279.59,48216000,252.63,0.0007872110453996939,247.70857142857145,246.48860000000002
2018-07-16,2018,7,16,Monday,28,2018-28,279.64,279.8,278.84,279.34,48201000,252.4,-0.0008936813899004248,248.24642857142857,246.812
2018-07-17,2018,7,17,Tuesday,28,2018-28,278.47,280.91,278.41,280.47,52315500,253.42,0.004044932001083357,248.81857142857143,247.09459999999999
2018-07-18,2018,7,18,Wednesday,28,2018-28,280.56,281.18,280.06,281.06,44593500,253.96,0.0021035805545752684,249.5742857142857,247.3718
2018-07-19,2018,7,19,Thursday,28,2018-28,280.31,280.74,279.46,280.0,61412100,253.0,-0.0037714307138626557,250.16214285714287,247.62980000000005
2018-07-20,2018,7,20,Friday,28,2018-28,279.77,280.48,279.5,279.68,82337700,252.71,-0.0011428473551217122,250.70428571428573,247.8356
2018-07-23,2018,7,23,Monday,29,2018-29,279.45,280.43,279.06,280.2,47047600,253.18,0.001859183864716174,251.2428571428571,248.0054
2018-07-24,2018,7,24,Tuesday,29,2018-29,281.79,282.56,280.63,281.61,68026900,254.45,0.005031894500354017,251.93357142857144,248.18559999999997
2018-07-25,2018,7,25,Wednesday,29,2018-29,281.33,284.37,281.28,284.01,78882900,256.62,0.008522624034157156,252.63714285714286,248.407
2018-07-26,2018,7,26,Thursday,29,2018-29,283.2,284.11,283.09,283.34,57919500,256.02,-0.002359024025013201,253.14857142857142,248.6502
2018-07-27,2018,7,27,Friday,29,2018-29,283.71,283.82,280.38,281.42,76768700,254.28,-0.006775955463420691,253.3757142857143,248.838
2018-07-30,2018,7,30,Monday,30,2018-30,281.51,281.69,279.36,279.95,63742500,252.95,-0.005223644911200753,253.44357142857143,249.0034
2018-07-31,2018,7,31,Tuesday,30,2018-30,280.81,282.02,280.38,281.33,68570500,254.2,0.004929314382171812,253.73214285714286,249.20600000000002
2018-08-01,2018,8,1,Wednesday,30,2018-30,281.56,282.13,280.13,280.86,53853300,253.78,-0.0016704808582606034,253.82857142857142,249.36360000000002
2018-08-02,2018,8,2,Thursday,30,2018-30,279.39,282.58,279.16,282.39,63426400,255.16,0.005447391645921895,254.00928571428568,249.56239999999997
2018-08-03,2018,8,3,Friday,30,2018-30,282.53,283.66,282.33,283.6,53935400,256.25,0.004284763274154724,254.28428571428572,249.7696
2018-08-06,2018,8,6,Monday,31,2018-31,283.64,284.99,283.2,284.64,39400900,257.19,0.0036669716621011705,254.55357142857142,250.00560000000002
2018-08-07,2018,8,7,Tuesday,31,2018-31,285.39,286.01,285.24,285.58,43196600,258.04,0.003302586086398218,254.845,250.27020000000002
2018-08-08,2018,8,8,Wednesday,31,2018-31,285.39,285.91,284.94,285.46,42114600,257.93,-0.00042020131108011505,255.19714285714286,250.58899999999997
2018-08-09,2018,8,9,Thursday,31,2018-31,285.53,285.97,284.92,285.07,35717000,257.58,-0.0013659621401911348,255.54500000000002,250.8362
2018-08-10,2018,8,10,Friday,31,2018-31,283.45,284.06,282.36,283.16,77076000,255.85,-0.006700296302071029,255.73571428571427,251.07879999999997
2018-08-13,2018,8,13,Monday,32,2018-32,283.47,284.16,281.77,282.1,65732900,254.9,-0.003743520256875743,255.76785714285714,251.25459999999998
2018-08-14,2018,8,14,Tuesday,32,2018-32,282.92,284.17,282.48,283.9,43842000,256.52,0.00638053453873022,255.7607142857143,251.43939999999998
2018-08-15,2018,8,15,Wednesday,32,2018-32,282.38,282.54,280.16,281.78,102925400,254.61,-0.007466991556233982,255.66,251.5824
2018-08-16,2018,8,16,Thursday,32,2018-32,283.4,285.04,283.36,284.06,69967900,256.67,0.008091310490727865,255.83071428571427,251.7252
2018-08-17,2018,8,17,Friday,32,2018-32,283.83,285.56,283.37,285.06,65618500,257.57,0.0035208504449455447,256.1607142857143,251.8866
2018-08-20,2018,8,20,Monday,33,2018-33,285.57,285.97,285.06,285.67,39807500,258.12,0.002139434697301379,256.4407142857143,252.04420000000002
2018-08-21,2018,8,21,Tuesday,33,2018-33,286.25,287.31,285.71,286.34,67272000,258.73,0.0023453155227919353,256.7942857142857,252.2074
2018-08-22,2018,8,22,Wednesday,33,2018-33,285.88,286.76,285.58,286.17,44993300,258.57,-0.0005936559843189304,257.03785714285715,252.3608
2018-08-23,2018,8,23,Thursday,33,2018-33,285.97,286.94,285.43,285.79,49204900,258.23,-0.0013279922520409437,257.17928571428575,252.5234
2018-08-24,2018,8,24,Friday,33,2018-33,286.44,287.67,286.38,287.51,57487400,259.78,0.00601830201984499,257.3642857142857,252.7044
2018-08-27,2018,8,27,Monday,34,2018-34,288.86,289.9,288.68,289.78,57072400,261.84,0.007895694553987864,257.6357142857143,252.933
2018-08-28,2018,8,28,Tuesday,34,2018-34,290.3,290.42,289.4,289.92,46943500,261.96,0.0004828768691955698,257.9235714285714,253.1744
2018-08-29,2018,8,29,Wednesday,34,2018-34,290.16,291.74,289.89,291.48,61485500,263.37,0.005381076588105493,258.33714285714285,253.4632
2018-08-30,2018,8,30,Thursday,34,2018-34,290.94,291.36,289.63,290.3,61229500,262.31,-0.0040483601638485744,258.7985714285714,253.72220000000002
2018-08-31,2018,8,31,Friday,34,2018-34,289.84,290.81,289.29,290.31,66140800,262.31,3.432138991632527e-05,259.3278571428571,254.0126
2018-09-04,2018,9,4,Tuesday,35,2018-35,289.84,290.21,288.68,289.81,57594400,261.86,-0.0017220602644307803,259.7092857142857,254.2848
2018-09-05,2018,9,5,Wednesday,35,2018-35,289.41,289.64,287.89,289.03,72452400,261.16,-0.00269161687672681,260.1771428571428,254.61059999999998
2018-09-06,2018,9,6,Thursday,35,2018-35,289.15,289.49,287.0,288.16,65909900,260.37,-0.0030099490278838736,260.4414285714286,254.9098
2018-09-07,2018,9,7,Friday,35,2018-35,286.98,288.7,286.71,287.6,73524800,259.87,-0.001943421025797143,260.60571428571427,255.2396
2018-09-10,2018,9,10,Monday,36,2018-36,288.74,289.04,287.88,288.1,50210900,260.32,0.0017384041701031805,260.7628571428572,255.55059999999997
2018-09-11,2018,9,11,Tuesday,36,2018-36,287.37,289.55,286.98,289.05,50530500,261.18,0.0032975056283151005,260.9378571428571,255.8718
2018-09-12,2018,9,12,Wednesday,36,2018-36,289.06,289.8,288.23,289.12,59810800,261.24,0.00024234033931391785,261.12857142857143,256.18379999999996
2018-09-13,2018,9,13,Thursday,36,2018-36,290.32,291.04,290.0,290.83,51034200,262.78,0.0059141715592212485,261.4535714285714,256.54380000000003
2018-09-14,2018,9,14,Friday,36,2018-36,291.06,291.27,290.0,290.88,55079900,262.83,0.0001721071853821865,261.6714285714286,256.865
2018-09-17,2018,9,17,Monday,37,2018-37,290.82,290.86,289.03,289.34,68244000,261.44,-0.00529446222566432,261.64285714285717,257.1166
2018-09-18,2018,9,18,Tuesday,37,2018-37,289.58,291.58,289.55,290.91,61930400,262.86,0.005426415496947001,261.70714285714286,257.35179999999997
2018-09-19,2018,9,19,Wednesday,37,2018-37,290.97,291.69,290.83,291.22,49080600,263.14,0.0010653311791415376,261.6907142857143,257.5746
2018-09-20,2018,9,20,Thursday,37,2018-37,292.64,293.94,291.24,293.58,100360600,265.27,0.00810418372483035,261.90214285714285,257.8768
2018-09-21,2018,9,21,Friday,37,2018-37,293.09,293.22,291.81,291.99,105479700,265.03,-0.0009136782301838453,262.0964285714286,258.1288
2018-09-24,2018,9,24,Monday,38,2018-38,291.34,291.5,290.37,291.02,53409600,264.15,-0.003322050261181042,262.26,258.3592
2018-09-25,2018,9,25,Tuesday,38,2018-38,291.53,291.65,290.48,290.75,44370000,263.9,-0.0009277288804195871,262.45571428571424,258.5892
2018-09-26,2018,9,26,Wednesday,38,2018-38,290.91,292.24,289.41,289.88,79739700,263.11,-0.0029923043796623583,262.65142857142854,258.783
2018-09-27,2018,9,27,Thursday,38,2018-38,290.41,291.91,290.1,290.69,59249500,263.85,0.00279424796210459,262.93571428571425,258.9808
2018-09-28,2018,9,28,Friday,38,2018-38,289.99,291.28,289.95,290.72,70091400,263.87,0.00010328796951930563,263.1892857142857,259.1982
2018-10-01,2018,10,1,Monday,39,2018-39,292.11,292.93,290.98,291.73,62078900,264.79,0.0034740726554085555,263.44714285714286,259.4398
2018-10-02,2018,10,2,Tuesday,39,2018-39,291.56,292.36,291.14,291.56,47258200,264.64,-0.000582712501338345,263.69,259.669
2018-10-03,2018,10,3,Wednesday,39,2018-39,292.74,293.21,291.32,291.72,64694600,264.78,0.0005489178649356052,263.8328571428571,259.8756
2018-10-04,2018,10,4,Thursday,39,2018-39,291.18,291.24,287.66,289.44,111545900,262.71,-0.00781628992872252,263.82428571428574,259.99739999999997
2018-10-05,2018,10,5,Friday,39,2018-39,289.69,290.27,286.22,287.82,105951700,261.24,-0.005596761359346281,263.81,260.1018
2018-10-08,2018,10,8,Monday,40,2018-40,287.05,288.22,285.5,287.82,87742200,261.24,0.0,263.6942857142857,260.24100000000004
2018-10-09,2018,10,9,Tuesday,40,2018-40,287.39,288.86,286.77,287.4,74339000,260.86,-0.0014591659005392943,263.5314285714286,260.3992
2018-10-10,2018,10,10,Wednesday,40,2018-40,286.83,286.91,277.88,278.3,214731000,252.6,-0.03166329331521889,262.62642857142856,260.36719999999997
2018-10-11,2018,10,11,Thursday,40,2018-40,277.08,278.9,270.36,272.17,274840500,247.04,-0.022026464183346417,261.34142857142854,260.23240000000004
2018-10-12,2018,10,12,Friday,40,2018-40,276.77,277.09,272.37,275.95,183186500,250.47,0.01388830038442701,260.3642857142857,260.1386
2018-10-15,2018,10,15,Monday,41,2018-41,275.55,277.04,274.3,274.4,102263700,249.06,-0.005616685520744458,259.30428571428575,259.9948
2018-10-16,2018,10,16,Tuesday,41,2018-41,276.6,280.82,276.07,280.4,118255800,254.51,0.02186562852294327,258.69,259.9412
2018-10-17,2018,10,17,Wednesday,41,2018-41,280.44,281.15,277.56,280.45,110626000,254.55,0.00017836407230786833,258.0257142857143,259.8714
2018-10-18,2018,10,18,Thursday,41,2018-41,279.4,280.07,274.97,276.4,134557500,250.88,-0.014440837237311377,257.09785714285715,259.73040000000003
2018-10-19,2018,10,19,Friday,41,2018-41,277.13,279.3,275.47,276.25,139901600,250.74,-0.0005429574399705706,256.0942857142857,259.5936
2018-10-22,2018,10,22,Monday,42,2018-42,277.0,277.36,274.41,275.01,82415800,249.61,-0.004488663295422524,255.0207142857143,259.4688
2018-10-23,2018,10,23,Tuesday,42,2018-42,270.95,274.87,268.61,273.61,146352700,248.34,-0.005090914959328452,253.84642857142856,259.3376
2018-10-24,2018,10,24,Wednesday,42,2018-42,273.33,273.76,264.7,265.32,177806700,240.82,-0.03029829925627947,252.28285714285715,259.0236
2018-10-25,2018,10,25,Thursday,42,2018-42,267.38,271.81,266.23,270.08,138061500,245.14,0.017940168475554463,251.13285714285715,258.8342
2018-10-26,2018,10,26,Friday,42,2018-42,265.92,271.0,262.29,265.33,201574600,240.83,-0.017587079682053863,249.67499999999998,258.51739999999995
2018-10-29,2018,10,29,Monday,43,2018-43,268.8,270.25,259.85,263.86,160749100,239.49,-0.00554009512294984,248.14857142857142,258.1558
2018-10-30,2018,10,30,Tuesday,43,2018-43,263.67,268.12,263.12,267.77,157116000,243.04,0.014818257178505156,247.46571428571428,257.8542
2018-10-31,2018,10,31,Wednesday,43,2018-43,270.65,273.23,270.12,270.63,128296300,245.64,0.010680883568976896,247.3657142857143,257.5924
2018-11-01,2018,11,1,Thursday,43,2018-43,271.6,273.73,270.38,273.51,99495000,248.25,0.010641742817477429,247.20714285714286,257.38599999999997
2018-11-02,2018,11,2,Friday,43,2018-43,274.75,275.23,269.59,271.89,122634100,246.78,-0.005922853787591276,247.0442857142857,257.157
2018-11-05,2018,11,5,Monday,44,2018-44,272.44,274.01,271.35,273.39,65622500,248.14,0.005516918153286143,246.58928571428572,256.9242
2018-11-06,2018,11,6,Tuesday,44,2018-44,273.32,275.3,273.25,275.12,60085900,249.71,0.006328038210383191,246.2435714285714,256.6816
2018-11-07,2018,11,7,Wednesday,44,2018-44,277.56,281.1,277.08,281.01,102752100,255.06,0.021408841087190877,246.54214285714286,256.5436
2018-11-08,2018,11,8,Thursday,44,2018-44,280.11,281.22,279.22,280.5,65584900,254.6,-0.0018151844106396586,246.81785714285712,256.3682
2018-11-09,2018,11,9,Friday,44,2018-44,279.03,279.24,276.18,277.76,98812600,252.11,-0.009768230327087069,246.99642857142857,256.1642
2018-11-12,2018,11,12,Monday,45,2018-45,277.19,277.46,271.99,272.57,99673600,247.4,-0.018685259202864235,246.92928571428573,255.866
2018-11-13,2018,11,13,Tuesday,45,2018-45,273.09,275.33,271.25,272.06,98176600,246.94,-0.0018707128982110577,247.36642857142857,255.56759999999997
2018-11-14,2018,11,14,Wednesday,45,2018-45,274.16,274.61,268.45,270.2,125335900,245.25,-0.0068367500914833235,247.37428571428572,255.24939999999998
2018-11-15,2018,11,15,Thursday,45,2018-45,268.78,273.54,267.01,273.02,135101400,247.81,0.01043656008321725,247.87285714285716,254.9982
2018-11-16,2018,11,16,Friday,45,2018-45,271.79,274.75,271.21,273.73,126668000,248.45,0.0026004939787107606,248.51285714285714,254.7698
2018-11-19,2018,11,19,Monday,46,2018-46,273.05,273.38,268.07,269.1,103061700,244.25,-0.016914426920157544,248.5992857142857,254.4484
2018-11-20,2018,11,20,Tuesday,46,2018-46,265.36,267.0,263.15,264.12,136021300,239.73,-0.018506174534731135,248.17714285714285,254.01940000000002
2018-11-21,2018,11,21,Wednesday,46,2018-46,265.86,267.15,265.01,265.02,75563700,240.55,0.0034078108246176075,247.62714285714287,253.6056
2018-11-23,2018,11,23,Friday,46,2018-46,263.18,264.82,263.07,263.25,42807900,238.94,-0.006678991400047685,247.06714285714287,253.1288
2018-11-26,2018,11,26,Monday,47,2018-47,265.78,267.75,265.34,267.5,79981400,242.8,0.016144232006521486,246.68571428571428,252.7282
2018-11-27,2018,11,27,Tuesday,47,2018-47,266.34,268.4,265.66,268.4,75502400,243.62,0.003364688872645294,246.2507142857143,252.3718
2018-11-28,2018,11,28,Wednesday,47,2018-47,269.6,274.58,268.33,274.58,127629600,249.22,0.02302512407958135,245.83357142857145,252.09900000000002
2018-11-29,2018,11,29,Thursday,47,2018-47,273.71,275.55,272.43,273.98,82346400,248.68,-0.002185062800733939,245.41071428571428,251.8098
2018-11-30,2018,11,30,Friday,47,2018-47,273.81,276.28,273.45,275.65,98204200,250.2,0.006095052732078887,245.27428571428572,251.5084
2018-12-03,2018,12,3,Monday,48,2018-48,280.28,280.4,277.51,279.3,103176300,253.51,0.013242145699768226,245.71071428571426,251.278
2018-12-04,2018,12,4,Tuesday,48,2018-48,278.37,278.85,269.9,270.25,177986000,245.29,-0.03240290399455448,245.59285714285713,250.9008
2018-12-06,2018,12,6,Thursday,48,2018-48,265.92,269.97,262.44,269.84,204185400,244.92,-0.0015170192993693155,245.5692857142857,250.5212
2018-12-07,2018,12,7,Friday,48,2018-48,269.46,271.22,262.63,263.57,161018900,239.23,-0.023235934274387637,244.95642857142857,250.0436
2018-12-10,2018,12,10,Monday,49,2018-49,263.37,265.16,258.62,264.07,151445900,239.68,0.0018968952595541655,244.32999999999998,249.5602
2018-12-11,2018,12,11,Tuesday,49,2018-49,267.66,267.87,262.48,264.13,121504400,239.74,0.00022733651935502586,244.00785714285715,249.0776
2018-12-12,2018,12,12,Wednesday,49,2018-49,267.47,269.0,265.37,265.46,97976700,240.95,0.0050352727500933,244.095,248.60080000000002
2018-12-13,2018,12,13,Thursday,49,2018-49,266.52,267.49,264.12,265.37,96662700,240.86,-0.0003389342342194901,244.11714285714285,248.1252
2018-12-14,2018,12,14,Friday,49,2018-49,262.96,264.03,259.85,260.47,116961100,236.42,-0.018464875154273086,243.93714285714285,247.558
2018-12-17,2018,12,17,Monday,50,2018-50,259.4,260.65,253.53,255.36,165492300,231.78,-0.019618173613165646,243.15,246.93939999999998
2018-12-18,2018,12,18,Tuesday,50,2018-50,257.2,257.95,253.28,255.08,134515100,231.53,-0.001096716519352614,242.28642857142856,246.34519999999998
2018-12-19,2018,12,19,Wednesday,50,2018-50,255.17,259.4,249.35,251.26,214992800,228.06,-0.01497571907572992,240.775,245.6816
2018-12-20,2018,12,20,Thursday,50,2018-50,249.86,251.62,244.65,247.17,252053400,224.35,-0.01627780225850428,239.03714285714287,244.95140000000004
2018-12-21,2018,12,21,Friday,50,2018-50,246.74,249.71,239.98,240.7,255345600,219.75,-0.020489556007021847,236.86214285714283,244.29440000000002
2018-12-24,2018,12,24,Monday,51,2018-51,239.04,240.84,234.27,234.34,147311600,213.94,-0.026422949676345286,234.03571428571428,243.6324
